Grass Ground,(102.50, 0.00, 10.50)
Grass Ground,(34.50, 0.00, 29.50)
Grass Ground,(92.50, 0.00, 18.50)
Dirt Ground,(60.50, 1.00, 22.50)
Grass Ground,(103.50, 0.00, -4.50)
Dirt Ground,(63.50, 1.00, 13.50)
Dirt Ground,(17.50, 1.00, 38.50)
Dirt Ground,(4.50, 2.00, 37.50)
Grass Ground,(16.50, 0.00, -9.50)
Grass Ground,(24.50, 0.00, 21.50)
Grass Ground,(111.50, 0.00, 35.50)
Grass Ground,(79.50, 0.00, 1.50)
Dirt Ground,(11.50, 1.00, 38.50)
Grass Ground,(120.50, 0.00, 10.50)
Grass Ground,(8.50, 0.00, 30.50)
Dirt Ground,(5.50, 1.00, 42.50)
Dirt Ground,(4.50, 1.00, 14.50)
Grass Ground,(12.50, 0.00, 25.50)
Grass Ground,(59.50, 0.00, 15.50)
Grass Ground,(55.50, 0.00, 15.50)
Dirt Ground,(116.50, 1.00, -7.50)
Grass Ground,(57.50, 0.00, 15.50)
Grass Ground,(33.50, 0.00, 33.50)
Grass Ground,(98.50, 0.00, 23.50)
Grass Ground,(87.50, 0.00, -1.50)
Dirt Ground,(8.50, 2.00, 20.50)
Dirt Ground,(3.50, 1.00, 36.50)
Dirt Ground,(75.50, 1.00, 21.50)
Grass Ground,(109.50, 0.00, 26.50)
Dirt Ground,(64.50, 1.00, 42.50)
Grass Ground,(32.50, 0.00, -3.50)
Dirt Ground,(21.50, 1.00, 30.50)
Grass Ground,(104.50, 0.00, 0.50)
Dirt Ground,(65.50, 1.00, 40.50)
Grass Ground,(88.50, 0.00, 5.50)
Grass Ground,(31.50, 0.00, 29.50)
Grass Ground,(62.50, 0.00, 9.50)
Grass Ground,(112.50, 0.00, 8.50)
Grass Ground,(83.50, 0.00, -1.50)
Grass Ground,(12.50, 0.00, 28.50)
Grass Ground,(16.50, 0.00, 32.50)
Grass Ground,(71.50, 0.00, 36.50)
Grass Ground,(7.50, 0.00, 22.50)
Grass Ground,(108.50, 0.00, 12.50)
Grass Ground,(67.50, 0.00, -8.50)
Grass Ground,(32.50, 0.00, -4.50)
Grass Ground,(84.50, 0.00, 1.50)
Dirt Ground,(18.50, 1.00, 38.50)
Grass Ground,(17.50, 0.00, 32.50)
Dirt Ground,(104.50, 1.00, -1.50)
Grass Ground,(85.50, 0.00, 31.50)
Grass Ground,(84.50, 0.00, 33.50)
Dirt Ground,(4.50, 1.00, 22.50)
Grass Ground,(44.50, 0.00, 21.50)
Dirt Ground,(99.50, 1.00, -3.50)
Dirt Ground,(102.50, 1.00, 15.50)
Dirt Ground,(0.50, 1.00, 31.50)
Grass Ground,(91.50, 0.00, 42.50)
Grass Ground,(16.50, 0.00, 35.50)
Grass Ground,(109.50, 0.00, 17.50)
Grass Ground,(77.50, 0.00, 8.50)
Grass Ground,(20.50, 0.00, 31.50)
Grass Ground,(15.50, 0.00, 2.50)
Grass Ground,(40.50, 0.00, 15.50)
Grass Ground,(108.50, 0.00, 33.50)
Grass Ground,(33.50, 0.00, 15.50)
Grass Ground,(96.50, 0.00, 26.50)
Dirt Ground,(118.50, 1.00, -2.50)
Grass Ground,(95.50, 0.00, -8.50)
Grass Ground,(111.50, 0.00, 3.50)
Dirt Ground,(95.50, 1.00, 13.50)
Grass Ground,(85.50, 0.00, 23.50)
Grass Ground,(102.50, 0.00, -0.50)
Dirt Ground,(102.50, 1.00, 0.50)
Grass Ground,(47.50, 0.00, 25.50)
Dirt Ground,(67.50, 1.00, 14.50)
Grass Ground,(49.50, 0.00, 12.50)
Grass Ground,(100.50, 0.00, 8.50)
Dirt Ground,(59.50, 1.00, 8.50)
Grass Ground,(105.50, 0.00, 24.50)
Grass Ground,(110.50, 0.00, 17.50)
Grass Ground,(16.50, 0.00, 25.50)
Dirt Ground,(60.50, 2.00, 41.50)
Grass Ground,(14.50, 0.00, -6.50)
Grass Ground,(81.50, 0.00, 1.50)
Grass Ground,(97.50, 0.00, -6.50)
Dirt Ground,(54.50, 1.00, 40.50)
Grass Ground,(50.50, 0.00, 10.50)
Grass Ground,(5.50, 0.00, 16.50)
Grass Ground,(66.50, 0.00, 21.50)
Grass Ground,(14.50, 0.00, 42.50)
Grass Ground,(22.50, 0.00, 34.50)
Grass Ground,(120.50, 0.00, 5.50)
Dirt Ground,(68.50, 1.00, 10.50)
Grass Ground,(42.50, 0.00, 26.50)
Dirt Ground,(95.50, 1.00, 19.50)
Grass Ground,(104.50, 0.00, 40.50)
Dirt Ground,(93.50, 1.00, 27.50)
Grass Ground,(70.50, 0.00, 15.50)
Grass Ground,(7.50, 0.00, 5.50)
Grass Ground,(27.50, 0.00, 29.50)
Grass Ground,(41.50, 0.00, 4.50)
Dirt Ground,(5.50, 2.00, 17.50)
Grass Ground,(57.50, 0.00, 10.50)
Dirt Ground,(99.50, 1.00, 1.50)
Grass Ground,(59.50, 0.00, 33.50)
Dirt Ground,(58.50, 1.00, 40.50)
Grass Ground,(114.50, 0.00, 16.50)
Grass Ground,(59.50, 0.00, 3.50)
Dirt Ground,(9.50, 2.00, 21.50)
Grass Ground,(37.50, 0.00, -5.50)
Grass Ground,(109.50, 0.00, 28.50)
Dirt Ground,(21.50, 1.00, -9.50)
Grass Ground,(90.50, 0.00, 25.50)
Dirt Ground,(71.50, 1.00, 26.50)
Grass Ground,(90.50, 0.00, -7.50)
Grass Ground,(107.50, 0.00, 16.50)
Grass Ground,(100.50, 0.00, 35.50)
Grass Ground,(2.50, 0.00, 26.50)
Grass Ground,(42.50, 0.00, -4.50)
Grass Ground,(89.50, 0.00, 30.50)
Grass Ground,(17.50, 0.00, 10.50)
Grass Ground,(78.50, 0.00, 31.50)
Dirt Ground,(7.50, 1.00, 32.50)
Grass Ground,(65.50, 0.00, 31.50)
Grass Ground,(33.50, 0.00, 23.50)
Grass Ground,(68.50, 0.00, 14.50)
Grass Ground,(53.50, 0.00, 20.50)
Grass Ground,(0.50, 0.00, 36.50)
Grass Ground,(43.50, 0.00, 40.50)
Dirt Ground,(93.50, 1.00, 10.50)
Dirt Ground,(14.50, 2.00, 27.50)
Dirt Ground,(0.50, 2.00, 41.50)
Dirt Ground,(102.50, 1.00, 25.50)
Grass Ground,(10.50, 0.00, 37.50)
Grass Ground,(101.50, 0.00, 14.50)
Grass Ground,(60.50, 0.00, 1.50)
Grass Ground,(9.50, 0.00, 15.50)
Dirt Ground,(42.50, 1.00, 31.50)
Grass Ground,(95.50, 0.00, 32.50)
Grass Ground,(94.50, 0.00, -6.50)
Grass Ground,(12.50, 0.00, 20.50)
Grass Ground,(102.50, 0.00, -5.50)
Grass Ground,(20.50, 0.00, 32.50)
Grass Ground,(14.50, 0.00, 0.50)
Grass Ground,(56.50, 0.00, 19.50)
Grass Ground,(91.50, 0.00, -0.50)
Dirt Ground,(100.50, 1.00, -4.50)
Grass Ground,(76.50, 0.00, 19.50)
Grass Ground,(0.50, 0.00, 9.50)
Dirt Ground,(60.50, 1.00, 42.50)
Grass Ground,(46.50, 0.00, 21.50)
Grass Ground,(6.50, 0.00, -6.50)
Grass Ground,(52.50, 0.00, 15.50)
Grass Ground,(100.50, 0.00, 40.50)
Dirt Ground,(110.50, 1.00, -5.50)
Grass Ground,(33.50, 0.00, 2.50)
Grass Ground,(34.50, 0.00, 41.50)
Grass Ground,(61.50, 0.00, 9.50)
Dirt Ground,(2.50, 2.00, -7.50)
Grass Ground,(110.50, 0.00, 5.50)
Dirt Ground,(69.50, 1.00, 12.50)
Grass Ground,(79.50, 0.00, 18.50)
Grass Ground,(40.50, 0.00, -2.50)
Grass Ground,(29.50, 0.00, 17.50)
Grass Ground,(13.50, 0.00, 20.50)
Dirt Ground,(2.50, 1.00, 22.50)
Grass Ground,(87.50, 0.00, -5.50)
Grass Ground,(9.50, 0.00, 8.50)
Grass Ground,(40.50, 0.00, 17.50)
Grass Ground,(48.50, 0.00, 18.50)
Grass Ground,(77.50, 0.00, 22.50)
Grass Ground,(73.50, 0.00, 27.50)
Grass Ground,(63.50, 0.00, 30.50)
Grass Ground,(63.50, 0.00, 41.50)
Dirt Ground,(100.50, 1.00, 18.50)
Grass Ground,(39.50, 0.00, 28.50)
Grass Ground,(40.50, 0.00, 33.50)
Grass Ground,(9.50, 0.00, -1.50)
Dirt Ground,(3.50, 1.00, 24.50)
Grass Ground,(5.50, 0.00, -2.50)
Grass Ground,(74.50, 0.00, -8.50)
Grass Ground,(66.50, 0.00, -9.50)
Grass Ground,(60.50, 0.00, 16.50)
Dirt Ground,(57.50, 1.00, 12.50)
Dirt Ground,(56.50, 1.00, 16.50)
Dirt Ground,(62.50, 1.00, 16.50)
Grass Ground,(23.50, 0.00, 6.50)
Grass Ground,(60.50, 0.00, 8.50)
Grass Ground,(1.50, 0.00, -7.50)
Grass Ground,(92.50, 0.00, 7.50)
Grass Ground,(52.50, 0.00, 8.50)
Grass Ground,(67.50, 0.00, 22.50)
Grass Ground,(47.50, 0.00, 30.50)
Grass Ground,(105.50, 0.00, 31.50)
Grass Ground,(86.50, 0.00, 31.50)
Grass Ground,(90.50, 0.00, 4.50)
Grass Ground,(111.50, 0.00, 12.50)
Dirt Ground,(68.50, 1.00, 19.50)
Dirt Ground,(59.50, 1.00, 15.50)
Grass Ground,(106.50, 0.00, 41.50)
Dirt Ground,(56.50, 1.00, 18.50)
Grass Ground,(28.50, 0.00, 8.50)
Dirt Ground,(5.50, 1.00, 23.50)
Dirt Ground,(7.50, 1.00, 15.50)
Grass Ground,(20.50, 0.00, 22.50)
Grass Ground,(90.50, 0.00, 2.50)
Dirt Ground,(100.50, 1.00, 22.50)
Grass Ground,(82.50, 0.00, 3.50)
Grass Ground,(31.50, 0.00, 18.50)
Grass Ground,(43.50, 0.00, 2.50)
Grass Ground,(31.50, 0.00, 33.50)
Grass Ground,(111.50, 0.00, 11.50)
Grass Ground,(41.50, 0.00, 12.50)
Grass Ground,(65.50, 0.00, 5.50)
Grass Ground,(16.50, 0.00, 38.50)
Grass Ground,(106.50, 0.00, -4.50)
Grass Ground,(90.50, 0.00, 23.50)
Grass Ground,(6.50, 0.00, 23.50)
Grass Ground,(102.50, 0.00, 9.50)
Grass Ground,(27.50, 0.00, 24.50)
Grass Ground,(111.50, 0.00, -1.50)
Grass Ground,(38.50, 0.00, 2.50)
Grass Ground,(49.50, 0.00, 23.50)
Grass Ground,(36.50, 0.00, 13.50)
Dirt Ground,(66.50, 1.00, 39.50)
Dirt Ground,(113.50, 1.00, -4.50)
Dirt Ground,(8.50, 1.00, 24.50)
Grass Ground,(110.50, 0.00, 33.50)
Dirt Ground,(103.50, 1.00, -9.50)
Grass Ground,(-0.50, 0.00, 36.50)
Grass Ground,(92.50, 0.00, 23.50)
Grass Ground,(114.50, 0.00, -4.50)
Grass Ground,(23.50, 0.00, 21.50)
Grass Ground,(54.50, 0.00, 10.50)
Grass Ground,(75.50, 0.00, 7.50)
Grass Ground,(121.50, 0.00, 9.50)
Grass Ground,(58.50, 0.00, 28.50)
Dirt Ground,(61.50, 1.00, 20.50)
Grass Ground,(68.50, 0.00, 36.50)
Grass Ground,(50.50, 0.00, 7.50)
Dirt Ground,(32.50, 1.00, 7.50)
Grass Ground,(114.50, 0.00, -5.50)
Grass Ground,(80.50, 0.00, 25.50)
Dirt Ground,(12.50, 1.00, 30.50)
Grass Ground,(119.50, 0.00, 13.50)
Grass Ground,(104.50, 0.00, 14.50)
Dirt Ground,(101.50, 1.00, 26.50)
Dirt Ground,(98.50, 1.00, 10.50)
Grass Ground,(17.50, 0.00, 30.50)
Dirt Ground,(30.50, 1.00, 2.50)
Dirt Ground,(100.50, 1.00, 5.50)
Grass Ground,(4.50, 0.00, 25.50)
Grass Ground,(65.50, 0.00, 28.50)
Grass Ground,(112.50, 0.00, -1.50)
Grass Ground,(56.50, 0.00, 22.50)
Grass Ground,(15.50, 0.00, -2.50)
Grass Ground,(85.50, 0.00, 5.50)
Grass Ground,(85.50, 0.00, 1.50)
Dirt Ground,(32.50, 2.00, 19.50)
Grass Ground,(20.50, 0.00, -0.50)
Grass Ground,(42.50, 0.00, 25.50)
Grass Ground,(80.50, 0.00, 35.50)
Dirt Ground,(75.50, 1.00, 30.50)
Grass Ground,(42.50, 0.00, 8.50)
Grass Ground,(118.50, 0.00, -4.50)
Grass Ground,(37.50, 0.00, 0.50)
Dirt Ground,(71.50, 1.00, 38.50)
Grass Ground,(58.50, 0.00, 11.50)
Grass Ground,(2.50, 0.00, 21.50)
Grass Ground,(69.50, 0.00, -9.50)
Grass Ground,(117.50, 0.00, 25.50)
Grass Ground,(121.50, 0.00, 21.50)
Grass Ground,(32.50, 0.00, -5.50)
Dirt Ground,(97.50, 1.00, 27.50)
Grass Ground,(104.50, 0.00, 35.50)
Dirt Ground,(1.50, 2.00, 35.50)
Dirt Ground,(108.50, 1.00, -4.50)
Grass Ground,(62.50, 0.00, -6.50)
Grass Ground,(118.50, 0.00, -6.50)
Grass Ground,(59.50, 0.00, 30.50)
Grass Ground,(17.50, 0.00, 25.50)
Grass Ground,(32.50, 0.00, 16.50)
Dirt Ground,(59.50, 1.00, 6.50)
Dirt Ground,(41.50, 1.00, 41.50)
Grass Ground,(8.50, 0.00, 5.50)
Grass Ground,(77.50, 0.00, 17.50)
Dirt Ground,(62.50, 1.00, 18.50)
Grass Ground,(110.50, 0.00, 41.50)
Dirt Ground,(6.50, 2.00, 16.50)
Grass Ground,(74.50, 0.00, 17.50)
Grass Ground,(89.50, 0.00, 4.50)
Grass Ground,(6.50, 0.00, 12.50)
Grass Ground,(43.50, 0.00, -6.50)
Grass Ground,(53.50, 0.00, -3.50)
Grass Ground,(38.50, 0.00, 11.50)
Grass Ground,(27.50, 0.00, -3.50)
Grass Ground,(90.50, 0.00, 13.50)
Dirt Ground,(1.50, 2.00, 41.50)
Grass Ground,(51.50, 0.00, -0.50)
Dirt Ground,(13.50, 1.00, -6.50)
Dirt Ground,(19.50, 2.00, -6.50)
Grass Ground,(82.50, 0.00, 29.50)
Grass Ground,(31.50, 0.00, 16.50)
Dirt Ground,(52.50, 1.00, 15.50)
Grass Ground,(74.50, 0.00, 3.50)
Grass Ground,(38.50, 0.00, 33.50)
Grass Ground,(29.50, 0.00, -6.50)
Grass Ground,(71.50, 0.00, 24.50)
Dirt Ground,(31.50, 2.00, 21.50)
Grass Ground,(111.50, 0.00, 2.50)
Grass Ground,(24.50, 0.00, 26.50)
Dirt Ground,(33.50, 1.00, 15.50)
Grass Ground,(42.50, 0.00, 42.50)
Grass Ground,(44.50, 0.00, -5.50)
Grass Ground,(111.50, 0.00, 10.50)
Grass Ground,(34.50, 0.00, -2.50)
Grass Ground,(93.50, 0.00, 40.50)
Dirt Ground,(-0.50, 1.00, 16.50)
Grass Ground,(91.50, 0.00, 4.50)
Grass Ground,(69.50, 0.00, 20.50)
Grass Ground,(97.50, 0.00, 12.50)
Grass Ground,(100.50, 0.00, 10.50)
Grass Ground,(7.50, 0.00, 0.50)
Grass Ground,(77.50, 0.00, 33.50)
Grass Ground,(70.50, 0.00, 19.50)
Grass Ground,(9.50, 0.00, 27.50)
Grass Ground,(26.50, 0.00, 20.50)
Grass Ground,(17.50, 0.00, 34.50)
Dirt Ground,(36.50, 1.00, 27.50)
Grass Ground,(24.50, 0.00, 35.50)
Dirt Ground,(3.50, 1.00, 38.50)
Grass Ground,(47.50, 0.00, 10.50)
Grass Ground,(11.50, 0.00, 16.50)
Grass Ground,(53.50, 0.00, 27.50)
Grass Ground,(45.50, 0.00, 0.50)
Dirt Ground,(14.50, 2.00, 25.50)
Grass Ground,(21.50, 0.00, -0.50)
Dirt Ground,(93.50, 1.00, 18.50)
Dirt Ground,(94.50, 1.00, 12.50)
Grass Ground,(41.50, 0.00, 35.50)
Dirt Ground,(70.50, 1.00, 11.50)
Grass Ground,(59.50, 0.00, 17.50)
Dirt Ground,(63.50, 1.00, 21.50)
Dirt Ground,(94.50, 1.00, -6.50)
Grass Ground,(71.50, 0.00, 20.50)
Grass Ground,(25.50, 0.00, -3.50)
Grass Ground,(79.50, 0.00, -3.50)
Grass Ground,(29.50, 0.00, 42.50)
Grass Ground,(24.50, 0.00, 11.50)
Grass Ground,(49.50, 0.00, -7.50)
Grass Ground,(52.50, 0.00, 7.50)
Grass Ground,(116.50, 0.00, 7.50)
Grass Ground,(34.50, 0.00, -4.50)
Grass Ground,(77.50, 0.00, 23.50)
Dirt Ground,(97.50, 1.00, 14.50)
Grass Ground,(64.50, 0.00, 12.50)
Grass Ground,(27.50, 0.00, 35.50)
Grass Ground,(110.50, 0.00, 13.50)
Dirt Ground,(101.50, 1.00, 19.50)
Dirt Ground,(119.50, 1.00, -6.50)
Grass Ground,(28.50, 0.00, 15.50)
Grass Ground,(92.50, 0.00, 6.50)
Grass Ground,(100.50, 0.00, -9.50)
Dirt Ground,(100.50, 1.00, 19.50)
Dirt Ground,(0.50, 1.00, 20.50)
Grass Ground,(39.50, 0.00, -8.50)
Grass Ground,(56.50, 0.00, 26.50)
Grass Ground,(70.50, 0.00, 34.50)
Dirt Ground,(107.50, 1.00, -3.50)
Grass Ground,(3.50, 0.00, 37.50)
Grass Ground,(72.50, 0.00, 5.50)
Grass Ground,(84.50, 0.00, 14.50)
Grass Ground,(70.50, 0.00, -3.50)
Grass Ground,(17.50, 0.00, -3.50)
Grass Ground,(50.50, 0.00, 1.50)
Dirt Ground,(69.50, 1.00, 20.50)
Dirt Ground,(94.50, 1.00, 24.50)
Grass Ground,(45.50, 0.00, 4.50)
Dirt Ground,(70.50, 1.00, 21.50)
Grass Ground,(112.50, 0.00, 37.50)
Dirt Ground,(52.50, 1.00, 18.50)
Dirt Ground,(13.50, 1.00, -7.50)
Dirt Ground,(12.50, 1.00, 25.50)
Dirt Ground,(21.50, 1.00, 42.50)
Grass Ground,(111.50, 0.00, -8.50)
Grass Ground,(29.50, 0.00, 25.50)
Dirt Ground,(101.50, 1.00, 2.50)
Grass Ground,(87.50, 0.00, -3.50)
Grass Ground,(105.50, 0.00, 25.50)
Grass Ground,(82.50, 0.00, 0.50)
Grass Ground,(120.50, 0.00, 4.50)
Grass Ground,(70.50, 0.00, 17.50)
Grass Ground,(45.50, 0.00, 42.50)
Grass Ground,(93.50, 0.00, 0.50)
Dirt Ground,(73.50, 1.00, 32.50)
Grass Ground,(64.50, 0.00, 21.50)
Grass Ground,(121.50, 0.00, 35.50)
Grass Ground,(119.50, 0.00, -2.50)
Grass Ground,(44.50, 0.00, 26.50)
Grass Ground,(69.50, 0.00, 41.50)
Dirt Ground,(113.50, 1.00, -7.50)
Dirt Ground,(20.50, 1.00, 29.50)
Grass Ground,(57.50, 0.00, 18.50)
Grass Ground,(5.50, 0.00, -8.50)
Grass Ground,(42.50, 0.00, 0.50)
Grass Ground,(1.50, 0.00, 5.50)
Grass Ground,(67.50, 0.00, 15.50)
Grass Ground,(9.50, 0.00, -7.50)
Grass Ground,(113.50, 0.00, 20.50)
Grass Ground,(30.50, 0.00, -4.50)
Grass Ground,(29.50, 0.00, 10.50)
Grass Ground,(40.50, 0.00, 24.50)
Grass Ground,(41.50, 0.00, 31.50)
Grass Ground,(10.50, 0.00, 21.50)
Dirt Ground,(69.50, 1.00, 19.50)
Dirt Ground,(52.50, 1.00, 43.50)
Grass Ground,(41.50, 0.00, 26.50)
Grass Ground,(36.50, 0.00, 22.50)
Grass Ground,(113.50, 0.00, -7.50)
Dirt Ground,(5.50, 1.00, 32.50)
Grass Ground,(24.50, 0.00, 36.50)
Grass Ground,(99.50, 0.00, 2.50)
Grass Ground,(19.50, 0.00, 33.50)
Grass Ground,(47.50, 0.00, 12.50)
Dirt Ground,(100.50, 1.00, -0.50)
Grass Ground,(115.50, 0.00, 8.50)
Dirt Ground,(10.50, 1.00, 30.50)
Grass Ground,(3.50, 0.00, 25.50)
Grass Ground,(75.50, 0.00, 37.50)
Dirt Ground,(0.50, 1.00, 29.50)
Grass Ground,(81.50, 0.00, 27.50)
Dirt Ground,(103.50, 1.00, 17.50)
Grass Ground,(55.50, 0.00, 33.50)
Grass Ground,(16.50, 0.00, 0.50)
Grass Ground,(35.50, 0.00, 15.50)
Dirt Ground,(97.50, 1.00, 20.50)
Grass Ground,(119.50, 0.00, 2.50)
Grass Ground,(97.50, 0.00, -7.50)
Grass Ground,(24.50, 0.00, 20.50)
Grass Ground,(114.50, 0.00, 42.50)
Dirt Ground,(98.50, 1.00, 27.50)
Dirt Ground,(119.50, 1.00, -5.50)
Grass Ground,(60.50, 0.00, 42.50)
Grass Ground,(107.50, 0.00, 3.50)
Grass Ground,(21.50, 0.00, 36.50)
Grass Ground,(53.50, 0.00, -4.50)
Grass Ground,(90.50, 0.00, 24.50)
Grass Ground,(41.50, 0.00, -3.50)
Dirt Ground,(20.50, 1.00, 30.50)
Grass Ground,(118.50, 0.00, 10.50)
Grass Ground,(23.50, 0.00, -7.50)
Grass Ground,(81.50, 0.00, 16.50)
Grass Ground,(45.50, 0.00, 27.50)
Grass Ground,(61.50, 0.00, 8.50)
Grass Ground,(43.50, 0.00, -8.50)
Grass Ground,(117.50, 0.00, 34.50)
Dirt Ground,(19.50, 2.00, -8.50)
Dirt Ground,(94.50, 1.00, 19.50)
Grass Ground,(73.50, 0.00, 1.50)
Grass Ground,(41.50, 0.00, 7.50)
Grass Ground,(88.50, 0.00, 4.50)
Grass Ground,(108.50, 0.00, 7.50)
Dirt Ground,(0.50, 1.00, 26.50)
Dirt Ground,(62.50, 1.00, 10.50)
Grass Ground,(88.50, 0.00, 38.50)
Grass Ground,(94.50, 0.00, 25.50)
Grass Ground,(65.50, 0.00, -3.50)
Dirt Ground,(4.50, 2.00, 36.50)
Dirt Ground,(5.50, 2.00, -6.50)
Grass Ground,(19.50, 0.00, 37.50)
Dirt Ground,(102.50, 1.00, 9.50)
Grass Ground,(60.50, 0.00, 26.50)
Dirt Ground,(113.50, 1.00, -9.50)
Grass Ground,(69.50, 0.00, 30.50)
Grass Ground,(84.50, 0.00, 35.50)
Dirt Ground,(58.50, 1.00, 12.50)
Dirt Ground,(8.50, 1.00, 32.50)
Grass Ground,(58.50, 0.00, 23.50)
Grass Ground,(98.50, 0.00, 14.50)
Dirt Ground,(96.50, 1.00, 3.50)
Grass Ground,(92.50, 0.00, 27.50)
Grass Ground,(116.50, 0.00, 31.50)
Grass Ground,(4.50, 0.00, -0.50)
Dirt Ground,(120.50, 1.00, -6.50)
Dirt Ground,(117.50, 1.00, -0.50)
Grass Ground,(5.50, 0.00, -1.50)
Grass Ground,(7.50, 0.00, 4.50)
Grass Ground,(114.50, 0.00, 13.50)
Grass Ground,(86.50, 0.00, 10.50)
Grass Ground,(25.50, 0.00, 2.50)
Grass Ground,(57.50, 0.00, 33.50)
Grass Ground,(34.50, 0.00, 20.50)
Dirt Ground,(61.50, 1.00, 14.50)
Grass Ground,(57.50, 0.00, 39.50)
Grass Ground,(65.50, 0.00, 35.50)
Dirt Ground,(63.50, 1.00, 14.50)
Grass Ground,(53.50, 0.00, -5.50)
Grass Ground,(99.50, 0.00, 1.50)
Dirt Ground,(41.50, 1.00, 32.50)
Dirt Ground,(118.50, 1.00, -0.50)
Grass Ground,(64.50, 0.00, -9.50)
Grass Ground,(89.50, 0.00, -3.50)
Grass Ground,(0.50, 0.00, 12.50)
Grass Ground,(69.50, 0.00, 11.50)
Grass Ground,(58.50, 0.00, -9.50)
Dirt Ground,(7.50, 1.00, 36.50)
Grass Ground,(0.50, 0.00, 6.50)
Dirt Ground,(95.50, 1.00, -1.50)
Grass Ground,(19.50, 0.00, 38.50)
Grass Ground,(37.50, 0.00, 27.50)
Grass Ground,(103.50, 0.00, 26.50)
Dirt Ground,(13.50, 1.00, 19.50)
Grass Ground,(26.50, 0.00, 41.50)
Grass Ground,(76.50, 0.00, 12.50)
Grass Ground,(31.50, 0.00, 37.50)
Dirt Ground,(3.50, 2.00, 28.50)
Dirt Ground,(67.50, 1.00, 17.50)
Grass Ground,(4.50, 0.00, 19.50)
Dirt Ground,(54.50, 1.00, 32.50)
Grass Ground,(87.50, 0.00, 23.50)
Dirt Ground,(112.50, 1.00, -4.50)
Dirt Ground,(33.50, 1.00, 21.50)
Dirt Ground,(58.50, 1.00, 4.50)
Grass Ground,(35.50, 0.00, 29.50)
Grass Ground,(104.50, 0.00, -0.50)
Grass Ground,(48.50, 0.00, 0.50)
Dirt Ground,(115.50, 1.00, -2.50)
Grass Ground,(85.50, 0.00, 27.50)
Dirt Ground,(94.50, 1.00, 8.50)
Dirt Ground,(97.50, 1.00, 24.50)
Grass Ground,(15.50, 0.00, 37.50)
Dirt Ground,(115.50, 1.00, -5.50)
Grass Ground,(62.50, 0.00, 34.50)
Dirt Ground,(50.50, 1.00, 18.50)
Grass Ground,(25.50, 0.00, 1.50)
Grass Ground,(49.50, 0.00, 33.50)
Dirt Ground,(102.50, 1.00, -2.50)
Grass Ground,(64.50, 0.00, 7.50)
Dirt Ground,(14.50, 1.00, 20.50)
Grass Ground,(86.50, 0.00, 1.50)
Grass Ground,(96.50, 0.00, 5.50)
Grass Ground,(67.50, 0.00, -6.50)
Grass Ground,(66.50, 0.00, 11.50)
Dirt Ground,(58.50, 1.00, 7.50)
Grass Ground,(12.50, 0.00, 0.50)
Grass Ground,(100.50, 0.00, 18.50)
Grass Ground,(87.50, 0.00, 4.50)
Grass Ground,(53.50, 0.00, 36.50)
Grass Ground,(120.50, 0.00, 18.50)
Grass Ground,(34.50, 0.00, 18.50)
Dirt Ground,(17.50, 1.00, 17.50)
Grass Ground,(100.50, 0.00, 9.50)
Grass Ground,(16.50, 0.00, -0.50)
Grass Ground,(26.50, 0.00, 6.50)
Dirt Ground,(14.50, 1.00, 38.50)
Dirt Ground,(14.50, 1.00, 28.50)
Grass Ground,(73.50, 0.00, -0.50)
Grass Ground,(61.50, 0.00, 18.50)
Grass Ground,(27.50, 0.00, -8.50)
Grass Ground,(73.50, 0.00, 10.50)
Dirt Ground,(34.50, 1.00, 12.50)
Grass Ground,(101.50, 0.00, 3.50)
Grass Ground,(62.50, 0.00, 17.50)
Grass Ground,(74.50, 0.00, 33.50)
Grass Ground,(50.50, 0.00, 27.50)
Grass Ground,(5.50, 0.00, 10.50)
Grass Ground,(54.50, 0.00, 40.50)
Grass Ground,(93.50, 0.00, 10.50)
Dirt Ground,(34.50, 1.00, 10.50)
Dirt Ground,(1.50, 2.00, 36.50)
Dirt Ground,(102.50, 1.00, 14.50)
Grass Ground,(103.50, 0.00, -0.50)
Dirt Ground,(16.50, 2.00, 28.50)
Grass Ground,(4.50, 0.00, 40.50)
Dirt Ground,(11.50, 1.00, 42.50)
Grass Ground,(76.50, 0.00, 3.50)
Grass Ground,(111.50, 0.00, 29.50)
Grass Ground,(44.50, 0.00, 6.50)
Grass Ground,(12.50, 0.00, 7.50)
Grass Ground,(40.50, 0.00, 27.50)
Grass Ground,(0.50, 0.00, 31.50)
Grass Ground,(61.50, 0.00, 41.50)
Grass Ground,(87.50, 0.00, 5.50)
Grass Ground,(82.50, 0.00, 33.50)
Grass Ground,(33.50, 0.00, 38.50)
Grass Ground,(79.50, 0.00, 26.50)
Dirt Ground,(35.50, 1.00, 27.50)
Grass Ground,(10.50, 0.00, 7.50)
Grass Ground,(79.50, 0.00, 35.50)
Grass Ground,(21.50, 0.00, 28.50)
Grass Ground,(11.50, 0.00, 29.50)
Grass Ground,(5.50, 0.00, -9.50)
Dirt Ground,(106.50, 1.00, -0.50)
Grass Ground,(93.50, 0.00, 32.50)
Grass Ground,(48.50, 0.00, 19.50)
Dirt Ground,(1.50, 1.00, -6.50)
Grass Ground,(40.50, 0.00, 29.50)
Grass Ground,(54.50, 0.00, 11.50)
Grass Ground,(79.50, 0.00, -8.50)
Dirt Ground,(93.50, 1.00, 8.50)
